A=3, h=1+1+1, 
A=1124, h=8+24+22, 
A=1124, h=18+20+20, 
A=1124, h=20+18+20, 
A=1124, h=20+20+18, 
A=1124, h=22+8+24, 
A=1124, h=22+24+8, 
A=1124, h=24+8+22, 
A=1124, h=24+22+8, 
A=1125, h=4+22+25, 
A=1125, h=4+25+22, 
A=1125, h=7+20+26, 
A=1125, h=7+26+20, 
A=1125, h=10+20+25, 
A=1125, h=10+25+20, 
A=1125, h=14+20+23, 
A=1125, h=14+23+20, 
A=1125, h=15+18+24, 
A=1125, h=15+24+18, 
A=1125, h=18+15+24, 
A=1125, h=18+24+15, 
A=1125, h=20+7+26, 
A=1125, h=20+10+25, 
A=1125, h=20+14+23, 
A=1125, h=20+23+14, 
A=1125, h=20+25+10, 
A=1125, h=20+26+7, 
A=1125, h=22+4+25, 
A=1125, h=22+25+4, 
A=1125, h=23+14+20, 
A=1125, h=23+20+14, 
A=1125, h=24+15+18, 
A=1125, h=24+18+15, 
A=1125, h=25+4+22, 
A=1125, h=25+10+20, 
A=1125, h=25+20+10, 
A=1125, h=25+22+4, 
A=1125, h=26+7+20, 
A=1125, h=26+20+7, 
A=1126, h=3+21+26, 
A=1126, h=3+26+21, 
A=1126, h=6+19+27, 
A=1126, h=6+27+19, 
A=1126, h=15+15+26, 
A=1126, h=15+26+15, 
A=1126, h=18+19+21, 
A=1126, h=18+21+19, 
A=1126, h=19+6+27, 
A=1126, h=19+18+21, 
A=1126, h=19+21+18, 
A=1126, h=19+27+6, 
A=1126, h=21+3+26, 
A=1126, h=21+18+19, 
A=1126, h=21+19+18, 
A=1126, h=21+26+3, 
A=1126, h=26+3+21, 
A=1126, h=26+15+15, 
A=1126, h=26+21+3, 
A=1126, h=27+6+19, 
A=1126, h=27+19+6, 
A=1128, h=14+16+26, 
A=1128, h=14+26+16, 
A=1128, h=16+14+26, 
A=1128, h=16+26+14, 
A=1128, h=26+14+16, 
A=1128, h=26+16+14, 
A=1129, h=12+16+27, 
A=1129, h=12+27+16, 
A=1129, h=16+12+27, 
A=1129, h=16+27+12, 
A=1129, h=27+12+16, 
A=1129, h=27+16+12, 
A=1130, h=1+20+27, 
A=1130, h=1+27+20, 
A=1130, h=5+23+24, 
A=1130, h=5+24+23, 
A=1130, h=8+21+25, 
A=1130, h=8+25+21, 
A=1130, h=12+19+25, 
A=1130, h=12+25+19, 
A=1130, h=17+20+21, 
A=1130, h=17+21+20, 
A=1130, h=19+12+25, 
A=1130, h=19+25+12, 
A=1130, h=20+1+27, 
A=1130, h=20+17+21, 
A=1130, h=20+21+17, 
A=1130, h=20+27+1, 
A=1130, h=21+8+25, 
A=1130, h=21+17+20, 
A=1130, h=21+20+17, 
A=1130, h=21+25+8, 
A=1130, h=23+5+24, 
A=1130, h=23+24+5, 
A=1130, h=24+5+23, 
A=1130, h=24+23+5, 
A=1130, h=25+8+21, 
A=1130, h=25+12+19, 
A=1130, h=25+19+12, 
A=1130, h=25+21+8, 
A=1130, h=27+1+20, 
A=1130, h=27+20+1, 
A=1132, h=18+18+22, 
A=1132, h=18+22+18, 
A=1132, h=22+18+18, 
A=1133, h=2+20+27, 
A=1133, h=2+27+20, 
A=1133, h=4+21+26, 
A=1133, h=4+26+21, 
A=1133, h=14+19+24, 
A=1133, h=14+24+19, 
A=1133, h=19+14+24, 
A=1133, h=19+24+14, 
A=1133, h=20+2+27, 
A=1133, h=20+27+2, 
A=1133, h=21+4+26, 
A=1133, h=21+26+4, 
A=1133, h=24+14+19, 
A=1133, h=24+19+14, 
A=1133, h=26+4+21, 
A=1133, h=26+21+4, 
A=1133, h=27+2+20, 
A=1133, h=27+20+2, 
A=1134, h=5+22+25, 
A=1134, h=5+25+22, 
A=1134, h=9+18+27, 
A=1134, h=9+27+18, 
A=1134, h=11+22+23, 
A=1134, h=11+23+22, 
A=1134, h=13+17+26, 
A=1134, h=13+26+17, 
A=1134, h=17+13+26, 
A=1134, h=17+19+22, 
A=1134, h=17+22+19, 
A=1134, h=17+26+13, 
A=1134, h=18+9+27, 
A=1134, h=18+27+9, 
A=1134, h=19+17+22, 
A=1134, h=19+22+17, 
A=1134, h=22+5+25, 
A=1134, h=22+11+23, 
A=1134, h=22+17+19, 
A=1134, h=22+19+17, 
A=1134, h=22+23+11, 
A=1134, h=22+25+5, 
A=1134, h=23+11+22, 
A=1134, h=23+22+11, 
A=1134, h=25+5+22, 
A=1134, h=25+22+5, 
A=1134, h=26+13+17, 
A=1134, h=26+17+13, 
A=1134, h=27+9+18, 
A=1134, h=27+18+9, 
A=1137, h=10+19+26, 
A=1137, h=10+26+19, 
A=1137, h=13+22+22, 
A=1137, h=16+16+25, 
A=1137, h=16+25+16, 
A=1137, h=19+10+26, 
A=1137, h=19+26+10, 
A=1137, h=22+13+22, 
A=1137, h=22+22+13, 
A=1137, h=25+16+16, 
A=1137, h=26+10+19, 
A=1137, h=26+19+10, 
A=1138, h=3+20+27, 
A=1138, h=3+27+20, 
A=1138, h=11+21+24, 
A=1138, h=11+24+21, 
A=1138, h=16+21+21, 
A=1138, h=20+3+27, 
A=1138, h=20+27+3, 
A=1138, h=21+11+24, 
A=1138, h=21+16+21, 
A=1138, h=21+21+16, 
A=1138, h=21+24+11, 
A=1138, h=24+11+21, 
A=1138, h=24+21+11, 
A=1138, h=27+3+20, 
A=1138, h=27+20+3, 
A=1139, h=7+19+27, 
A=1139, h=7+27+19, 
A=1139, h=9+23+23, 
A=1139, h=11+17+27, 
A=1139, h=11+27+17, 
A=1139, h=13+21+23, 
A=1139, h=13+23+21, 
A=1139, h=15+17+25, 
A=1139, h=15+25+17, 
A=1139, h=17+11+27, 
A=1139, h=17+15+25, 
A=1139, h=17+25+15, 
A=1139, h=17+27+11, 
A=1139, h=19+7+27, 
A=1139, h=19+27+7, 
A=1139, h=21+13+23, 
A=1139, h=21+23+13, 
A=1139, h=23+9+23, 
A=1139, h=23+13+21, 
A=1139, h=23+21+13, 
A=1139, h=23+23+9, 
A=1139, h=25+15+17, 
A=1139, h=25+17+15, 
A=1139, h=27+7+19, 
A=1139, h=27+11+17, 
A=1139, h=27+17+11, 
A=1139, h=27+19+7, 
A=1140, h=8+20+26, 
A=1140, h=8+26+20, 
A=1140, h=16+20+22, 
A=1140, h=16+22+20, 
A=1140, h=20+8+26, 
A=1140, h=20+16+22, 
A=1140, h=20+22+16, 
A=1140, h=20+26+8, 
A=1140, h=22+16+20, 
A=1140, h=22+20+16, 
A=1140, h=26+8+20, 
A=1140, h=26+20+8, 
A=1141, h=6+23+24, 
A=1141, h=6+24+23, 
A=1141, h=9+22+24, 
A=1141, h=9+24+22, 
A=1141, h=22+9+24, 
A=1141, h=22+24+9, 
A=1141, h=23+6+24, 
A=1141, h=23+24+6, 
A=1141, h=24+6+23, 
A=1141, h=24+9+22, 
A=1141, h=24+22+9, 
A=1141, h=24+23+6, 
A=1142, h=5+21+26, 
A=1142, h=5+26+21, 
A=1142, h=17+18+23, 
A=1142, h=17+23+18, 
A=1142, h=18+17+23, 
A=1142, h=18+23+17, 
A=1142, h=21+5+26, 
A=1142, h=21+26+5, 
A=1142, h=23+17+18, 
A=1142, h=23+18+17, 
A=1142, h=26+5+21, 
A=1142, h=26+21+5, 
A=1144, h=12+18+26, 
A=1144, h=12+26+18, 
A=1144, h=18+12+26, 
A=1144, h=18+26+12, 
A=1144, h=26+12+18, 
A=1144, h=26+18+12, 
A=1145, h=4+20+27, 
A=1145, h=4+27+20, 
A=1145, h=6+22+25, 
A=1145, h=6+25+22, 
A=1145, h=13+20+24, 
A=1145, h=13+24+20, 
A=1145, h=14+18+25, 
A=1145, h=14+25+18, 
A=1145, h=18+14+25, 
A=1145, h=18+25+14, 
A=1145, h=20+4+27, 
A=1145, h=20+13+24, 
A=1145, h=20+24+13, 
A=1145, h=20+27+4, 
A=1145, h=22+6+25, 
A=1145, h=22+25+6, 
A=1145, h=24+13+20, 
A=1145, h=24+20+13, 
A=1145, h=25+6+22, 
A=1145, h=25+14+18, 
A=1145, h=25+18+14, 
A=1145, h=25+22+6, 
A=1145, h=27+4+20, 
A=1145, h=27+20+4, 
A=1146, h=11+20+25, 
A=1146, h=11+25+20, 
A=1146, h=16+19+23, 
A=1146, h=16+23+19, 
A=1146, h=19+16+23, 
A=1146, h=19+23+16, 
A=1146, h=20+11+25, 
A=1146, h=20+25+11, 
A=1146, h=23+16+19, 
A=1146, h=23+19+16, 
A=1146, h=25+11+20, 
A=1146, h=25+20+11, 
A=1147, h=9+21+25, 
A=1147, h=9+25+21, 
A=1147, h=21+9+25, 
A=1147, h=21+25+9, 
A=1147, h=25+9+21, 
A=1147, h=25+21+9, 
A=1150, h=14+15+27, 
A=1150, h=14+27+15, 
A=1150, h=15+14+27, 
A=1150, h=15+21+22, 
A=1150, h=15+22+21, 
A=1150, h=15+27+14, 
A=1150, h=21+15+22, 
A=1150, h=21+22+15, 
A=1150, h=22+15+21, 
A=1150, h=22+21+15, 
A=1150, h=27+14+15, 
A=1150, h=27+15+14, 
A=1153, h=1+24+24, 
A=1153, h=6+21+26, 
A=1153, h=6+26+21, 
A=1153, h=10+18+27, 
A=1153, h=10+27+18, 
A=1153, h=18+10+27, 
A=1153, h=18+27+10, 
A=1153, h=21+6+26, 
A=1153, h=21+26+6, 
A=1153, h=24+1+24, 
A=1153, h=24+24+1, 
A=1153, h=26+6+21, 
A=1153, h=26+21+6, 
A=1153, h=27+10+18, 
A=1153, h=27+18+10, 
A=1154, h=5+20+27, 
A=1154, h=5+27+20, 
A=1154, h=7+23+24, 
A=1154, h=7+24+23, 
A=1154, h=8+19+27, 
A=1154, h=8+27+19, 
A=1154, h=13+16+27, 
A=1154, h=13+27+16, 
A=1154, h=15+20+23, 
A=1154, h=15+23+20, 
A=1154, h=16+13+27, 
A=1154, h=16+27+13, 
A=1154, h=17+17+24, 
A=1154, h=17+24+17, 
A=1154, h=19+8+27, 
A=1154, h=19+27+8, 
A=1154, h=20+5+27, 
A=1154, h=20+15+23, 
A=1154, h=20+23+15, 
A=1154, h=20+27+5, 
A=1154, h=23+7+24, 
A=1154, h=23+15+20, 
A=1154, h=23+20+15, 
A=1154, h=23+24+7, 
A=1154, h=24+7+23, 
A=1154, h=24+17+17, 
A=1154, h=24+23+7, 
A=1154, h=27+5+20, 
A=1154, h=27+8+19, 
A=1154, h=27+13+16, 
A=1154, h=27+16+13, 
A=1154, h=27+19+8, 
A=1154, h=27+20+5, 
A=1155, h=1+23+25, 
A=1155, h=1+25+23, 
A=1155, h=13+19+25, 
A=1155, h=13+25+19, 
A=1155, h=19+13+25, 
A=1155, h=19+25+13, 
A=1155, h=23+1+25, 
A=1155, h=23+25+1, 
A=1155, h=25+1+23, 
A=1155, h=25+13+19, 
A=1155, h=25+19+13, 
A=1155, h=25+23+1, 
A=1156, h=2+24+24, 
A=1156, h=16+18+24, 
A=1156, h=16+24+18, 
A=1156, h=18+16+24, 
A=1156, h=18+24+16, 
A=1156, h=24+2+24, 
A=1156, h=24+16+18, 
A=1156, h=24+18+16, 
A=1156, h=24+24+2, 
A=1157, h=9+20+26, 
A=1157, h=9+26+20, 
A=1157, h=12+22+23, 
A=1157, h=12+23+22, 
A=1157, h=15+16+26, 
A=1157, h=15+26+16, 
A=1157, h=16+15+26, 
A=1157, h=16+26+15, 
A=1157, h=20+9+26, 
A=1157, h=20+26+9, 
A=1157, h=22+12+23, 
A=1157, h=22+23+12, 
A=1157, h=23+12+22, 
A=1157, h=23+22+12, 
A=1157, h=26+9+20, 
A=1157, h=26+15+16, 
A=1157, h=26+16+15, 
A=1157, h=26+20+9, 
A=1158, h=2+23+25, 
A=1158, h=2+25+23, 
A=1158, h=7+22+25, 
A=1158, h=7+25+22, 
A=1158, h=10+23+23, 
A=1158, h=11+19+26, 
A=1158, h=11+26+19, 
A=1158, h=19+11+26, 
A=1158, h=19+26+11, 
A=1158, h=22+7+25, 
A=1158, h=22+25+7, 
A=1158, h=23+2+25, 
A=1158, h=23+10+23, 
A=1158, h=23+23+10, 
A=1158, h=23+25+2, 
A=1158, h=25+2+23, 
A=1158, h=25+7+22, 
A=1158, h=25+22+7, 
A=1158, h=25+23+2, 
A=1158, h=26+11+19, 
A=1158, h=26+19+11, 
A=1160, h=10+22+24, 
A=1160, h=10+24+22, 
A=1160, h=22+10+24, 
A=1160, h=22+24+10, 
A=1160, h=24+10+22, 
A=1160, h=24+22+10, 
A=1161, h=1+22+26, 
A=1161, h=1+26+22, 
A=1161, h=3+24+24, 
A=1161, h=12+21+24, 
A=1161, h=12+24+21, 
A=1161, h=14+17+26, 
A=1161, h=14+26+17, 
A=1161, h=17+14+26, 
A=1161, h=17+26+14, 
A=1161, h=19+20+20, 
A=1161, h=20+19+20, 
A=1161, h=20+20+19, 
A=1161, h=21+12+24, 
A=1161, h=21+24+12, 
A=1161, h=22+1+26, 
A=1161, h=22+26+1, 
A=1161, h=24+3+24, 
A=1161, h=24+12+21, 
A=1161, h=24+21+12, 
A=1161, h=24+24+3, 
A=1161, h=26+1+22, 
A=1161, h=26+14+17, 
A=1161, h=26+17+14, 
A=1161, h=26+22+1, 
A=1162, h=12+17+27, 
A=1162, h=12+27+17, 
A=1162, h=15+19+24, 
A=1162, h=15+24+19, 
A=1162, h=17+12+27, 
A=1162, h=17+27+12, 
A=1162, h=19+15+24, 
A=1162, h=19+24+15, 
A=1162, h=24+15+19, 
A=1162, h=24+19+15, 
A=1162, h=27+12+17, 
A=1162, h=27+17+12, 
A=1163, h=3+23+25, 
A=1163, h=3+25+23, 
A=1163, h=19+19+21, 
A=1163, h=19+21+19, 
A=1163, h=21+19+19, 
A=1163, h=23+3+25, 
A=1163, h=23+25+3, 
A=1163, h=25+3+23, 
A=1163, h=25+23+3, 
A=1164, h=2+22+26, 
A=1164, h=2+26+22, 
A=1164, h=14+22+22, 
A=1164, h=22+2+26, 
A=1164, h=22+14+22, 
A=1164, h=22+22+14, 
A=1164, h=22+26+2, 
A=1164, h=26+2+22, 
A=1164, h=26+22+2, 
A=1165, h=6+20+27, 
A=1165, h=6+27+20, 
A=1165, h=18+20+21, 
A=1165, h=18+21+20, 
A=1165, h=20+6+27, 
A=1165, h=20+18+21, 
A=1165, h=20+21+18, 
A=1165, h=20+27+6, 
A=1165, h=21+18+20, 
A=1165, h=21+20+18, 
A=1165, h=27+6+20, 
A=1165, h=27+20+6, 
A=1166, h=7+21+26, 
A=1166, h=7+26+21, 
A=1166, h=10+21+25, 
A=1166, h=10+25+21, 
A=1166, h=14+21+23, 
A=1166, h=14+23+21, 
A=1166, h=21+7+26, 
A=1166, h=21+10+25, 
A=1166, h=21+14+23, 
A=1166, h=21+23+14, 
A=1166, h=21+25+10, 
A=1166, h=21+26+7, 
A=1166, h=23+14+21, 
A=1166, h=23+21+14, 
A=1166, h=25+10+21, 
A=1166, h=25+21+10, 
A=1166, h=26+7+21, 
A=1166, h=26+21+7, 
A=1168, h=4+24+24, 
A=1168, h=24+4+24, 
A=1168, h=24+24+4, 
A=1169, h=3+22+26, 
A=1169, h=3+26+22, 
A=1169, h=8+23+24, 
A=1169, h=8+24+23, 
A=1169, h=12+20+25, 
A=1169, h=12+25+20, 
A=1169, h=13+18+26, 
A=1169, h=13+26+18, 
A=1169, h=18+13+26, 
A=1169, h=18+19+22, 
A=1169, h=18+22+19, 
A=1169, h=18+26+13, 
A=1169, h=19+18+22, 
A=1169, h=19+22+18, 
A=1169, h=20+12+25, 
A=1169, h=20+25+12, 
A=1169, h=22+3+26, 
A=1169, h=22+18+19, 
A=1169, h=22+19+18, 
A=1169, h=22+26+3, 
A=1169, h=23+8+24, 
A=1169, h=23+24+8, 
A=1169, h=24+8+23, 
A=1169, h=24+23+8, 
A=1169, h=25+12+20, 
A=1169, h=25+20+12, 
A=1169, h=26+3+22, 
A=1169, h=26+13+18, 
A=1169, h=26+18+13, 
A=1169, h=26+22+3, 
A=1170, h=4+23+25, 
A=1170, h=4+25+23, 
A=1170, h=16+17+25, 
A=1170, h=16+25+17, 
A=1170, h=17+16+25, 
A=1170, h=17+25+16, 
A=1170, h=23+4+25, 
A=1170, h=23+25+4, 
A=1170, h=25+4+23, 
A=1170, h=25+16+17, 
A=1170, h=25+17+16, 
A=1170, h=25+23+4, 
A=1171, h=1+21+27, 
A=1171, h=1+27+21, 
A=1171, h=9+19+27, 
A=1171, h=9+27+19, 
A=1171, h=17+21+21, 
A=1171, h=19+9+27, 
A=1171, h=19+27+9, 
A=1171, h=21+1+27, 
A=1171, h=21+17+21, 
A=1171, h=21+21+17, 
A=1171, h=21+27+1, 
A=1171, h=27+1+21, 
A=1171, h=27+9+19, 
A=1171, h=27+19+9, 
A=1171, h=27+21+1, 
A=1172, h=14+20+24, 
A=1172, h=14+24+20, 
A=1172, h=20+14+24, 
A=1172, h=20+24+14, 
A=1172, h=24+14+20, 
A=1172, h=24+20+14, 
A=1173, h=8+22+25, 
A=1173, h=8+25+22, 
A=1173, h=17+20+22, 
A=1173, h=17+22+20, 
A=1173, h=20+17+22, 
A=1173, h=20+22+17, 
A=1173, h=22+8+25, 
A=1173, h=22+17+20, 
A=1173, h=22+20+17, 
A=1173, h=22+25+8, 
A=1173, h=25+8+22, 
A=1173, h=25+22+8, 
A=1174, h=2+21+27, 
A=1174, h=2+27+21, 
A=1174, h=11+18+27, 
A=1174, h=11+27+18, 
A=1174, h=15+18+25, 
A=1174, h=15+25+18, 
A=1174, h=18+11+27, 
A=1174, h=18+15+25, 
A=1174, h=18+25+15, 
A=1174, h=18+27+11, 
A=1174, h=21+2+27, 
A=1174, h=21+27+2, 
A=1174, h=25+15+18, 
A=1174, h=25+18+15, 
A=1174, h=27+2+21, 
A=1174, h=27+11+18, 
A=1174, h=27+18+11, 
A=1174, h=27+21+2, 
A=1176, h=4+22+26, 
A=1176, h=4+26+22, 
A=1176, h=10+20+26, 
A=1176, h=10+26+20, 
A=1176, h=20+10+26, 
A=1176, h=20+26+10, 
A=1176, h=22+4+26, 
A=1176, h=22+26+4, 
A=1176, h=26+4+22, 
A=1176, h=26+10+20, 
A=1176, h=26+20+10, 
A=1176, h=26+22+4, 
A=1177, h=5+24+24, 
A=1177, h=18+18+23, 
A=1177, h=18+23+18, 
A=1177, h=23+18+18, 
A=1177, h=24+5+24, 
A=1177, h=24+24+5, 
A=1178, h=7+20+27, 
A=1178, h=7+27+20, 
A=1178, h=20+7+27, 
A=1178, h=20+27+7, 
A=1178, h=27+7+20, 
A=1178, h=27+20+7, 
A=1179, h=3+21+27, 
A=1179, h=3+27+21, 
A=1179, h=5+23+25, 
A=1179, h=5+25+23, 
A=1179, h=11+23+23, 
A=1179, h=15+15+27, 
A=1179, h=15+27+15, 
A=1179, h=17+19+23, 
A=1179, h=17+23+19, 
A=1179, h=19+17+23, 
A=1179, h=19+23+17, 
A=1179, h=21+3+27, 
A=1179, h=21+27+3, 
A=1179, h=23+5+25, 
A=1179, h=23+11+23, 
A=1179, h=23+17+19, 
A=1179, h=23+19+17, 
A=1179, h=23+23+11, 
A=1179, h=23+25+5, 
A=1179, h=25+5+23, 
A=1179, h=25+23+5, 
A=1179, h=27+3+21, 
A=1179, h=27+15+15, 
A=1179, h=27+21+3, 
A=1181, h=8+21+26, 
A=1181, h=8+26+21, 
A=1181, h=11+22+24, 
A=1181, h=11+24+22, 
A=1181, h=12+19+26, 
A=1181, h=12+26+19, 
A=1181, h=14+16+27, 
A=1181, h=14+27+16, 
A=1181, h=16+14+27, 
A=1181, h=16+21+22, 
A=1181, h=16+22+21, 
A=1181, h=16+27+14, 
A=1181, h=19+12+26, 
A=1181, h=19+26+12, 
A=1181, h=21+8+26, 
A=1181, h=21+16+22, 
A=1181, h=21+22+16, 
A=1181, h=21+26+8, 
A=1181, h=22+11+24, 
A=1181, h=22+16+21, 
A=1181, h=22+21+16, 
A=1181, h=22+24+11, 
A=1181, h=24+11+22, 
A=1181, h=24+22+11, 
A=1181, h=26+8+21, 
A=1181, h=26+12+19, 
A=1181, h=26+19+12, 
A=1181, h=26+21+8, 
A=1181, h=27+14+16, 
A=1181, h=27+16+14, 
A=1182, h=13+22+23, 
A=1182, h=13+23+22, 
A=1182, h=14+19+25, 
A=1182, h=14+25+19, 
A=1182, h=19+14+25, 
A=1182, h=19+25+14, 
A=1182, h=22+13+23, 
A=1182, h=22+23+13, 
A=1182, h=23+13+22, 
A=1182, h=23+22+13, 
A=1182, h=25+14+19, 
A=1182, h=25+19+14, 
A=1185, h=5+22+26, 
A=1185, h=5+26+22, 
A=1185, h=16+20+23, 
A=1185, h=16+23+20, 
A=1185, h=20+16+23, 
A=1185, h=20+23+16, 
A=1185, h=22+5+26, 
A=1185, h=22+26+5, 
A=1185, h=23+16+20, 
A=1185, h=23+20+16, 
A=1185, h=26+5+22, 
A=1185, h=26+22+5, 
A=1186, h=4+21+27, 
A=1186, h=4+27+21, 
A=1186, h=9+23+24, 
A=1186, h=9+24+23, 
A=1186, h=13+21+24, 
A=1186, h=13+24+21, 
A=1186, h=21+4+27, 
A=1186, h=21+13+24, 
A=1186, h=21+24+13, 
A=1186, h=21+27+4, 
A=1186, h=23+9+24, 
A=1186, h=23+24+9, 
A=1186, h=24+9+23, 
A=1186, h=24+13+21, 
A=1186, h=24+21+13, 
A=1186, h=24+23+9, 
A=1186, h=27+4+21, 
A=1186, h=27+21+4, 
A=1187, h=11+21+25, 
A=1187, h=11+25+21, 
A=1187, h=13+17+27, 
A=1187, h=13+27+17, 
A=1187, h=17+13+27, 
A=1187, h=17+27+13, 
A=1187, h=21+11+25, 
A=1187, h=21+25+11, 
A=1187, h=25+11+21, 
A=1187, h=25+21+11, 
A=1187, h=27+13+17, 
A=1187, h=27+17+13, 
A=1188, h=6+24+24, 
A=1188, h=16+16+26, 
A=1188, h=16+26+16, 
A=1188, h=24+6+24, 
A=1188, h=24+24+6, 
A=1188, h=26+16+16, 
A=1189, h=17+18+24, 
A=1189, h=17+24+18, 
A=1189, h=18+17+24, 
A=1189, h=18+24+17, 
A=1189, h=24+17+18, 
A=1189, h=24+18+17, 
A=1190, h=6+23+25, 
A=1190, h=6+25+23, 
A=1190, h=9+22+25, 
A=1190, h=9+25+22, 
A=1190, h=10+19+27, 
A=1190, h=10+27+19, 
A=1190, h=15+17+26, 
A=1190, h=15+26+17, 
A=1190, h=17+15+26, 
A=1190, h=17+26+15, 
A=1190, h=19+10+27, 
A=1190, h=19+27+10, 
A=1190, h=22+9+25, 
A=1190, h=22+25+9, 
A=1190, h=23+6+25, 
A=1190, h=23+25+6, 
A=1190, h=25+6+23, 
A=1190, h=25+9+22, 
A=1190, h=25+22+9, 
A=1190, h=25+23+6, 
A=1190, h=26+15+17, 
A=1190, h=26+17+15, 
A=1190, h=27+10+19, 
A=1190, h=27+19+10, 
A=1193, h=8+20+27, 
A=1193, h=8+27+20, 
A=1193, h=15+22+22, 
A=1193, h=16+19+24, 
A=1193, h=16+24+19, 
A=1193, h=19+16+24, 
A=1193, h=19+24+16, 
A=1193, h=20+8+27, 
A=1193, h=20+27+8, 
A=1193, h=22+15+22, 
A=1193, h=22+22+15, 
A=1193, h=24+16+19, 
A=1193, h=24+19+16, 
A=1193, h=27+8+20, 
A=1193, h=27+20+8, 
A=1194, h=13+20+25, 
A=1194, h=13+25+20, 
A=1194, h=20+13+25, 
A=1194, h=20+25+13, 
A=1194, h=25+13+20, 
A=1194, h=25+20+13, 
A=1195, h=5+21+27, 
A=1195, h=5+27+21, 
A=1195, h=15+21+23, 
A=1195, h=15+23+21, 
A=1195, h=21+5+27, 
A=1195, h=21+15+23, 
A=1195, h=21+23+15, 
A=1195, h=21+27+5, 
A=1195, h=23+15+21, 
A=1195, h=23+21+15, 
A=1195, h=27+5+21, 
A=1195, h=27+21+5, 
A=1196, h=6+22+26, 
A=1196, h=6+26+22, 
A=1196, h=14+18+26, 
A=1196, h=14+26+18, 
A=1196, h=18+14+26, 
A=1196, h=18+26+14, 
A=1196, h=22+6+26, 
A=1196, h=22+26+6, 
A=1196, h=26+6+22, 
A=1196, h=26+14+18, 
A=1196, h=26+18+14, 
A=1196, h=26+22+6, 
A=1197, h=11+20+26, 
A=1197, h=11+26+20, 
A=1197, h=12+18+27, 
A=1197, h=12+27+18, 
A=1197, h=18+12+27, 
A=1197, h=18+27+12, 
A=1197, h=20+11+26, 
A=1197, h=20+26+11, 
A=1197, h=26+11+20, 
A=1197, h=26+20+11, 
A=1197, h=27+12+18, 
A=1197, h=27+18+12, 
A=1198, h=9+21+26, 
A=1198, h=9+26+21, 
A=1198, h=21+9+26, 
A=1198, h=21+26+9, 
A=1198, h=26+9+21, 
A=1198, h=26+21+9, 
A=1200, h=20+20+20, 
A=1201, h=7+24+24, 
A=1201, h=15+20+24, 
A=1201, h=15+24+20, 
A=1201, h=20+15+24, 
A=1201, h=20+24+15, 
A=1201, h=24+7+24, 
A=1201, h=24+15+20, 
A=1201, h=24+20+15, 
A=1201, h=24+24+7, 
A=1202, h=1+24+25, 
A=1202, h=1+25+24, 
A=1202, h=12+23+23, 
A=1202, h=19+20+21, 
A=1202, h=19+21+20, 
A=1202, h=20+19+21, 
A=1202, h=20+21+19, 
A=1202, h=21+19+20, 
A=1202, h=21+20+19, 
A=1202, h=23+12+23, 
A=1202, h=23+23+12, 
A=1202, h=24+1+25, 
A=1202, h=24+25+1, 
A=1202, h=25+1+24, 
A=1202, h=25+24+1, 
A=1203, h=7+23+25, 
A=1203, h=7+25+23, 
A=1203, h=17+17+25, 
A=1203, h=17+25+17, 
A=1203, h=23+7+25, 
A=1203, h=23+25+7, 
A=1203, h=25+7+23, 
A=1203, h=25+17+17, 
A=1203, h=25+23+7, 
A=1204, h=12+22+24, 
A=1204, h=12+24+22, 
A=1204, h=22+12+24, 
A=1204, h=22+24+12, 
A=1204, h=24+12+22, 
A=1204, h=24+22+12, 
A=1205, h=2+24+25, 
A=1205, h=2+25+24, 
A=1205, h=10+23+24, 
A=1205, h=10+24+23, 
A=1205, h=16+18+25, 
A=1205, h=16+25+18, 
A=1205, h=18+16+25, 
A=1205, h=18+25+16, 
A=1205, h=23+10+24, 
A=1205, h=23+24+10, 
A=1205, h=24+2+25, 
A=1205, h=24+10+23, 
A=1205, h=24+23+10, 
A=1205, h=24+25+2, 
A=1205, h=25+2+24, 
A=1205, h=25+16+18, 
A=1205, h=25+18+16, 
A=1205, h=25+24+2, 
A=1206, h=1+23+26, 
A=1206, h=1+26+23, 
A=1206, h=6+21+27, 
A=1206, h=6+27+21, 
A=1206, h=13+19+26, 
A=1206, h=13+26+19, 
A=1206, h=18+21+21, 
A=1206, h=19+13+26, 
A=1206, h=19+19+22, 
A=1206, h=19+22+19, 
A=1206, h=19+26+13, 
A=1206, h=21+6+27, 
A=1206, h=21+18+21, 
A=1206, h=21+21+18, 
A=1206, h=21+27+6, 
A=1206, h=22+19+19, 
A=1206, h=23+1+26, 
A=1206, h=23+26+1, 
A=1206, h=26+1+23, 
A=1206, h=26+13+19, 
A=1206, h=26+19+13, 
A=1206, h=26+23+1, 
A=1206, h=27+6+21, 
A=1206, h=27+21+6, 
A=1208, h=18+20+22, 
A=1208, h=18+22+20, 
A=1208, h=20+18+22, 
A=1208, h=20+22+18, 
A=1208, h=22+18+20, 
A=1208, h=22+20+18, 
A=1209, h=2+23+26, 
A=1209, h=2+26+23, 
A=1209, h=7+22+26, 
A=1209, h=7+26+22, 
A=1209, h=10+22+25, 
A=1209, h=10+25+22, 
A=1209, h=14+22+23, 
A=1209, h=14+23+22, 
A=1209, h=22+7+26, 
A=1209, h=22+10+25, 
A=1209, h=22+14+23, 
A=1209, h=22+23+14, 
A=1209, h=22+25+10, 
A=1209, h=22+26+7, 
A=1209, h=23+2+26, 
A=1209, h=23+14+22, 
A=1209, h=23+22+14, 
